,OFFENSE_DESCRIPTION,OCCURRED_ON_DATE,YEAR,MONTH,Lat,Long,newLat,newLon
2681,FRAUD - CREDIT CARD / ATM FRAUD,2018-09-13 03:21:00,2018,9,42.36572121,-71.05185163,30.654293601698075,34.77921713667627
2682,"WEAPON - OTHER - CARRYING / POSSESSING, ETC",2018-09-24 09:28:00,2018,9,,,31.20112867935488,34.75104532046497
2683,ASSAULT - AGGRAVATED,2018-09-24 09:28:00,2018,9,,,31.407382454864365,34.803152838659834
2684,SICK/INJURED/MEDICAL - PERSON,2018-09-24 09:28:00,2018,9,,,30.736542195837853,34.80925134279043
2685,SICK/INJURED/MEDICAL - POLICE,2018-09-24 09:28:00,2018,9,,,31.75566946875818,34.659250416454185
2686,SICK/INJURED/MEDICAL - PERSON,2018-09-24 11:00:00,2018,9,42.35650174,-71.0619996,31.420474633040605,34.75605371875697
2687,M/V ACCIDENT - PROPERTY  DAMAGE,2018-09-24 08:15:00,2018,9,42.32952692,-71.03520118,31.012701884524642,34.49991873966355
2688,VANDALISM,2018-09-21 08:00:00,2018,9,42.2841954,-71.07157967,31.186175195352078,34.98234864604836
2689,M/V ACCIDENT - PERSONAL INJURY,2018-09-24 10:31:00,2018,9,,,30.651124968401895,34.64452036570984
2690,VANDALISM,2018-09-24 08:54:00,2018,9,42.26217287,-71.11245418,31.244636337261838,34.725049428804134
2691,VANDALISM,2018-09-01 08:00:00,2018,9,42.24025009,-71.13566985,31.964866548901306,34.86321499550951
2692,WARRANT ARREST,2018-09-24 11:10:00,2018,9,42.2815076,-71.07938697,31.40922119868634,34.55363420121624
2693,THREATS TO DO BODILY HARM,2018-09-24 11:09:00,2018,9,42.30461251,-71.07296566,30.784710480812294,34.307243511821746
2694,THREATS TO DO BODILY HARM,2018-09-24 11:05:00,2018,9,42.28297379,-71.08194011,30.648616016902434,34.796132792512495
2695,TOWED MOTOR VEHICLE,2018-09-24 10:53:00,2018,9,42.33241567,-71.02760449,30.767785349499874,34.88826321782033
2696,VANDALISM,2018-09-24 06:40:00,2018,9,42.27133005,-71.08299865,30.77234872408535,34.58345455484518
2697,ASSAULT SIMPLE - BATTERY,2018-09-23 13:00:00,2018,9,42.30028028,-71.06015261,31.762591846565677,34.92291685324195
2698,SICK/INJURED/MEDICAL - PERSON,2018-09-24 09:30:00,2018,9,42.29990887,-71.06424768,31.604767614650026,34.86651671165535
2699,TOWED MOTOR VEHICLE,2018-09-24 08:04:00,2018,9,42.3384014,-71.15158388,30.853868975211856,34.87634866917485
2700,TOWED MOTOR VEHICLE,2018-09-24 09:41:00,2018,9,42.32852889,-71.10121965,31.327817534529753,34.50654219551276
2701,ASSAULT SIMPLE - BATTERY,2018-09-21 12:52:00,2018,9,42.26546031,-71.12023924,30.663045141114353,34.99047889625301
2702,HARASSMENT,2018-09-24 10:24:00,2018,9,42.326143,-71.06338264,30.775631138712452,34.77758055802602
2703,VAL - OPERATING UNREG/UNINS  CAR,2018-09-24 09:57:00,2018,9,42.31171168,-71.09764104,31.79235475336825,34.74861508578776
2704,VAL - OPERATING AFTER REV/SUSP.,2018-09-24 09:57:00,2018,9,42.31171168,-71.09764104,31.39662797560936,34.76478641592337
2705,TOWED MOTOR VEHICLE,2018-09-24 09:06:00,2018,9,42.33765093,-71.07215567,31.52765824187056,34.787465938783555
2706,TOWED MOTOR VEHICLE,2018-09-24 09:44:00,2018,9,42.35234223,-71.1634101,31.395556010241005,34.821202841823094
2707,ASSAULT SIMPLE - BATTERY,2018-09-21 07:30:00,2018,9,42.33326722,-71.05048119,30.75702644791787,34.51456037088798
2708,INVESTIGATE PERSON,2018-09-24 10:13:00,2018,9,42.31591905,-71.09691295,31.145960026379807,34.70875822405996
2709,THREATS TO DO BODILY HARM,2018-09-24 09:36:00,2018,9,42.2841954,-71.07157967,31.10620843070422,34.700407712197936
2710,ASSAULT SIMPLE - BATTERY,2018-09-24 09:35:00,2018,9,42.30506946,-71.07633253,31.841276655636022,34.69080977802984
2711,INVESTIGATE PERSON,2018-09-24 09:25:00,2018,9,42.35176179,-71.07452168,31.71159982660639,34.81277406955239
2712,SICK/INJURED/MEDICAL - POLICE,2018-09-24 09:50:00,2018,9,,,31.735128947284252,34.350623183105604
2713,PROPERTY - MISSING,2018-09-21 22:45:00,2018,9,42.35930234,-71.05556916,31.80719381481621,34.559990714394274
2714,"FIRE REPORT - HOUSE, BUILDING, ETC.",2018-09-24 09:19:00,2018,9,42.25862732,-71.1251922,31.89862071549542,34.4034232159074
2715,M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY,2018-09-24 09:01:00,2018,9,42.30758298,-71.07607488,31.49633927772144,34.54368973588718
2716,AFFRAY,2018-09-24 08:45:00,2018,9,42.26656335,-71.16881883,31.040535076898266,34.45622253945321
2717,INVESTIGATE PROPERTY,2018-09-24 08:57:00,2018,9,42.34329336,-71.05610471,31.557315385486284,34.375310557515455
2718,M/V ACCIDENT - PROPERTY  DAMAGE,2018-09-24 08:47:00,2018,9,,,31.84228112282602,34.921704313131755
2719,MISSING PERSON - LOCATED,2018-09-24 01:03:00,2018,9,42.35650174,-71.0619996,31.926244060932103,34.593976491320625
2720,VERBAL DISPUTE,2018-09-24 08:28:38,2018,9,42.31996758,-71.08715022,30.900659637710454,34.8028798150795
2721,INVESTIGATE PERSON,2018-09-24 09:16:00,2018,9,42.30581531,-71.109627,30.911154748183126,34.72425615059843
2722,ASSAULT SIMPLE - BATTERY,2018-09-24 08:37:00,2018,9,42.30461251,-71.07296566,31.144125395890086,34.81907891258908
2723,MISSING PERSON - NOT REPORTED - LOCATED,2018-09-24 08:28:00,2018,9,42.28143262,-71.15801301,30.889710637315233,34.29365962989194
2724,M/V ACCIDENT - PROPERTY  DAMAGE,2018-09-24 07:20:00,2018,9,,,31.01565464377982,34.38359658364198
2725,HARBOR INCIDENT / VIOLATION,2018-09-24 06:00:00,2018,9,,,31.9825373025996,34.30472329407043
2726,TOWED MOTOR VEHICLE,2018-09-24 07:33:00,2018,9,42.29992148,-71.06783825,31.578934697480953,34.87734889308024
2727,VANDALISM,2018-09-23 19:30:00,2018,9,42.28475704,-71.10961809,31.429361025419542,34.33658574070504
2728,LARCENY THEFT OF MV PARTS & ACCESSORIES,2018-09-24 06:00:00,2018,9,42.29896518,-71.04944203,31.224252404344245,34.33782395810444
2729,ASSAULT - AGGRAVATED - BATTERY,2018-09-24 01:30:00,2018,9,,,31.922082100987698,34.67922892909877
2730,ASSAULT - AGGRAVATED - BATTERY,2018-09-24 08:27:00,2018,9,42.24448261,-71.1189921,30.981216102253658,34.46518656957194
2731,INVESTIGATE PERSON,2018-09-24 07:22:00,2018,9,42.2841954,-71.07157967,31.236478794192475,34.671344874816455
2732,M/V ACCIDENT - OTHER,2018-09-24 06:45:00,2018,9,42.39352862,-71.01158244,31.840940210757655,34.65209431164803
2733,THREATS TO DO BODILY HARM,2018-09-24 07:57:00,2018,9,42.27930269,-71.07928813,30.875144555669085,34.28785181731896
2734,TOWED MOTOR VEHICLE,2018-09-24 06:12:00,2018,9,42.31322413,-71.05715277,31.179092899213043,34.7828791362039
2735,SICK/INJURED/MEDICAL - PERSON,2018-09-24 06:46:00,2018,9,42.31097366,-71.11457461,31.956196204536763,34.4944521607095
2736,ASSAULT - AGGRAVATED - BATTERY,2018-09-24 06:20:00,2018,9,42.33248759,-71.08365801,30.858843555621746,34.8093326103791
2737,WEAPON - FIREARM - OTHER VIOLATION,2018-09-24 06:20:00,2018,9,42.33248759,-71.08365801,30.97085423911742,34.853170911039946
2738,SEARCH WARRANT,2018-09-24 06:20:00,2018,9,42.33248759,-71.08365801,30.701321591671494,34.35208233823044
2739,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",2018-09-24 06:20:00,2018,9,42.33248759,-71.08365801,30.84140422729869,34.99847738761516
2740,INVESTIGATE PROPERTY,2018-09-24 06:46:00,2018,9,42.34913254,-71.15423043,31.664710757599927,34.84438031641597
2741,ASSAULT SIMPLE - BATTERY,2018-09-24 05:59:00,2018,9,42.3408639,-71.07399726,30.959519228588398,34.72817112115708
2742,M/V ACCIDENT - PROPERTY  DAMAGE,2018-09-24 06:16:00,2018,9,42.35014802,-71.0698982,30.84148758912599,34.68747291433789
2743,TOWED MOTOR VEHICLE,2018-09-24 05:25:32,2018,9,42.29126463,-71.06811401,31.686568006640936,34.39080168496002
2744,THREATS TO DO BODILY HARM,2018-09-24 03:07:00,2018,9,42.34877575,-71.09606805,30.632066218192815,34.85647375882453
2745,ASSAULT - SIMPLE,2018-09-24 03:07:00,2018,9,42.34877575,-71.09606805,31.06759502856359,34.33526745084683
2746,VANDALISM,2018-09-24 01:24:00,2018,9,42.29397405,-71.07470901,31.728643287006683,34.886136030853095
2747,VERBAL DISPUTE,2018-09-24 02:02:00,2018,9,42.28866198,-71.06130524,31.07954723071674,34.77890611339881
2748,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-09-23 23:00:00,2018,9,42.33260117,-71.0513531,31.791207401864394,34.49630761564909
2749,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-09-23 19:27:00,2018,9,42.35249436,-71.0613928,30.712072214553714,34.68511515783946
2750,LICENSE PREMISE VIOLATION,2018-09-24 02:27:00,2018,9,,,31.46041501254952,34.8679044058883
2751,INVESTIGATE PROPERTY,2018-09-24 00:54:00,2018,9,42.27913841,-71.0879709,31.156444412175446,34.655242503610445
2752,SICK/INJURED/MEDICAL - PERSON,2018-09-23 23:27:09,2018,9,42.35451931,-71.07588082,31.094876830913428,34.30529245459677
2753,INVESTIGATE PROPERTY,2018-09-23 12:35:00,2018,9,42.28245514,-71.09448768,31.109261447041455,34.43466524134248
2754,M/V ACCIDENT - INVOLVING  BICYCLE - INJURY,2018-09-23 16:22:00,2018,9,42.31082341,-71.07267019,31.176479298134527,34.53463280446976
2755,VANDALISM,2018-09-24 00:33:00,2018,9,42.28405588,-71.09045322,31.705369263601792,34.73855631970087
2756,PROPERTY - FOUND,2018-09-24 00:19:00,2018,9,42.349056,-71.1504985,31.367777974016334,34.6494252506999
2757,LARCENY ALL OTHERS,2018-09-22 20:20:00,2018,9,42.35287295,-71.07118968,30.779090004345985,34.99052317448057
2758,INVESTIGATE PERSON,2018-09-22 16:00:00,2018,9,42.37987589,-71.03171809,30.90588487537137,34.562497786308114
2759,BURGLARY - RESIDENTIAL - ATTEMPT,2018-09-23 21:39:00,2018,9,42.28728428,-71.11592131,31.46498789108053,34.853554717543176
2760,ASSAULT - AGGRAVATED,2018-09-23 23:04:00,2018,9,42.26491468,-71.09952993,31.195370600992074,34.398167976863185
2761,ASSAULT SIMPLE - BATTERY,2018-09-23 23:04:00,2018,9,42.26491468,-71.09952993,31.933005837522884,34.5231673101786
2762,ROBBERY - STREET,2018-09-23 22:00:00,2018,9,,,31.334924798445158,34.80628934060852
2763,VERBAL DISPUTE,2018-09-23 22:22:00,2018,9,42.24835129,-71.11254914,31.603181473512336,34.792630434587984
2764,LARCENY SHOPLIFTING,2018-09-23 22:39:00,2018,9,42.37421104,-71.03918485,31.423431418596138,34.632843312866875
2765,BALLISTICS EVIDENCE/FOUND,2018-09-23 22:49:00,2018,9,42.3143047,-71.09391348,31.937311738547507,34.89741275061808
2766,PROPERTY - FOUND,2018-09-23 15:05:00,2018,9,42.35272948,-71.06256291,31.464757015096684,34.61431426628282
2767,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-09-13 16:00:00,2018,9,42.3688811,-71.02967006,31.61541751785055,34.30844400448262
2768,SICK/INJURED/MEDICAL - PERSON,2018-09-23 22:24:00,2018,9,42.35474968,-71.05951251,30.76412018138425,34.74050394674137
2769,INVESTIGATE PROPERTY,2018-09-23 22:24:00,2018,9,42.28127425,-71.08654557,30.933682580100943,34.87804589985721
2770,VERBAL DISPUTE,2018-09-23 18:49:00,2018,9,42.33648288,-71.03663037,30.709543878925864,34.813356177083705
2771,INVESTIGATE PERSON,2018-09-23 21:47:00,2018,9,42.31819741,-71.07422664,31.858519377922974,34.87010056663949
2772,THREATS TO DO BODILY HARM,2018-09-23 21:45:00,2018,9,42.30044415,-71.0676802,31.325269500749226,34.41780714549488
2773,VERBAL DISPUTE,2018-09-23 21:45:00,2018,9,42.30044415,-71.0676802,31.057705522157093,34.47030563497465
2774,SICK/INJURED/MEDICAL - PERSON,2018-09-23 21:04:00,2018,9,42.32708469,-71.10423444,31.1760592797004,34.75122360336983
2775,INVESTIGATE PROPERTY,2018-09-23 21:09:00,2018,9,42.27446067,-71.07789276,30.997657833400844,34.932659801030894
2776,MISSING PERSON,2018-09-23 19:28:00,2018,9,42.34295449,-71.07628128,30.978560690441103,34.90076337424971
2777,MISSING PERSON - LOCATED,2018-09-23 19:28:00,2018,9,42.34295449,-71.07628128,31.149785152442607,34.47983176082953
2778,VANDALISM,2018-09-23 21:09:00,2018,9,42.33767953,-71.07529119,30.92865925643014,34.895135922219694
2779,INVESTIGATE PERSON,2018-09-23 20:47:00,2018,9,42.29482381,-71.07603424,31.770124867119623,34.54699087998425
2780,M/V ACCIDENT - PERSONAL INJURY,2018-09-23 20:47:00,2018,9,42.30238881,-71.08539388,31.3769886602752,34.88277239784852
2781,VANDALISM,2018-09-23 21:02:00,2018,9,42.28741436,-71.11997361,31.096376895846348,34.99402449298032
2782,INVESTIGATE PERSON,2018-09-23 21:23:00,2018,9,42.35358129,-71.06236665,31.275254732550444,34.78065924935361
2783,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-09-23 21:02:00,2018,9,42.27265347,-71.15988781,31.72992675195852,34.33792079755974
2784,ASSAULT SIMPLE - BATTERY,2018-09-23 20:37:00,2018,9,,,31.416980854450973,34.83666731013635
2785,ROBBERY - STREET,2018-09-23 20:37:00,2018,9,,,31.764650780154785,34.679185566014155
2786,SICK/INJURED/MEDICAL - PERSON,2018-09-23 20:36:00,2018,9,42.31717859,-71.0940725,31.423203105816917,34.52870152981252
2787,TOWED MOTOR VEHICLE,2018-09-23 20:26:00,2018,9,42.33387762,-71.03889394,31.17823738668831,34.466750862826395
2788,SICK/INJURED/MEDICAL - PERSON,2018-09-23 20:32:00,2018,9,42.37977166,-71.02730041,31.08784686411477,34.51572892577131
2789,DEATH INVESTIGATION,2018-09-23 20:54:00,2018,9,42.32734041,-71.07945869,31.847117129474952,34.296788969452386
2790,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-09-23 15:00:00,2018,9,42.37669967,-71.06602151,31.061985581035803,34.86785076836934
2791,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-09-23 18:01:00,2018,9,42.34994662,-71.05892052,31.380604343171292,34.54656226571731
2792,WARRANT ARREST,2018-09-23 20:02:00,2018,9,42.32809966,-71.06321676,31.76619336781492,34.43297640951576
2793,LARCENY THEFT FROM BUILDING,2018-09-19 20:24:00,2018,9,42.35043273,-71.1271048,31.405488011578996,34.49397647218941
2794,INVESTIGATE PERSON,2018-09-23 19:41:00,2018,9,42.3353741,-71.0783156,31.040003139751228,34.93784842953797
2795,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-09-21 18:00:00,2018,9,42.35139683,-71.08413209,31.725499327879255,34.49041830434444
2796,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-09-23 19:34:00,2018,9,42.37826778,-71.03601677,31.069116643786217,34.34387277616178
2797,M/V ACCIDENT - OTHER,2018-09-23 17:21:00,2018,9,42.34567958,-71.07273798,31.562503399768524,34.475928913681
2798,ROBBERY - STREET,2018-09-22 00:30:00,2018,9,42.35594239,-71.06258333,30.975774025251063,34.691831328992386
2799,INVESTIGATE PERSON,2018-09-23 09:00:00,2018,9,42.33311189,-71.0727637,31.91389706284955,34.77792168742773
2800,LIQUOR - DRINKING IN PUBLIC,2018-09-23 19:42:00,2018,9,42.32950632,-71.08398018,31.44450168610068,34.66659155487866
2801,"FIRE REPORT - HOUSE, BUILDING, ETC.",2018-09-23 17:11:00,2018,9,42.28560634,-71.06168833,31.26329194659139,34.76519274968151
2802,TOWED MOTOR VEHICLE,2018-09-23 18:41:00,2018,9,42.33817983,-71.04773769,31.722521702753575,34.63657017899709
2803,VERBAL DISPUTE,2018-09-23 18:54:00,2018,9,42.2871482,-71.06493039,30.932382134191677,34.979127243176144
2804,INVESTIGATE PROPERTY,2018-09-23 19:18:00,2018,9,42.34634585,-71.14148751,31.715293723629113,34.46880915999532
2805,M/V ACCIDENT - PROPERTY  DAMAGE,2018-09-23 18:35:00,2018,9,42.33288414,-71.08105019,31.12907353966867,34.87535655742604
2806,VAL - OPERATING AFTER REV/SUSP.,2018-09-23 18:35:00,2018,9,42.33288414,-71.08105019,30.820598764973113,34.52522305648455
2807,VERBAL DISPUTE,2018-09-23 17:40:00,2018,9,42.29276044,-71.07486603,31.355018763028582,34.92488122964836
2808,ASSAULT SIMPLE - BATTERY,2018-09-23 19:15:00,2018,9,42.34676463,-71.08747789,30.745866467017194,34.65980065748318
2809,VANDALISM,2018-09-23 18:45:00,2018,9,42.33024908,-71.08189495,31.858156623633228,34.75657318543969
2810,FRAUD - CREDIT CARD / ATM FRAUD,2018-09-23 18:45:00,2018,9,42.35118005,-71.07666607,30.764391749282375,34.77861761437218
2811,INVESTIGATE PROPERTY,2018-09-23 05:25:00,2018,9,42.29839246,-71.06070797,31.11674044634205,34.86879465740801
2812,INVESTIGATE PROPERTY,2018-09-23 18:51:00,2018,9,42.3627524,-71.05556461,30.878322804649983,34.55664945814147
2813,SICK/INJURED/MEDICAL - PERSON,2018-09-23 19:00:00,2018,9,42.2946665,-71.15606645,30.615167593599686,34.28498267176986
2814,VIOL. OF RESTRAINING ORDER W NO ARREST,2018-09-23 18:15:00,2018,9,42.31872369,-71.06200077,31.097927562625006,34.487460131298484
2815,TOWED MOTOR VEHICLE,2018-09-23 18:52:00,2018,9,42.3655131,-71.05296121,31.5740826585516,34.54652214654031
2816,INVESTIGATE PERSON,2018-09-23 17:40:00,2018,9,42.30316091,-71.08515552,31.233570317234776,34.49928087722951
2817,LARCENY THEFT FROM BUILDING,2018-09-23 17:40:00,2018,9,42.30316091,-71.08515552,30.789282829650315,34.81029991763409
2818,INVESTIGATE PROPERTY,2018-09-23 18:14:00,2018,9,42.30263978,-71.06038376,30.850362372558976,34.587169304148446
2819,VERBAL DISPUTE,2018-09-23 17:56:00,2018,9,42.28956988,-71.08510501,30.877374015986174,34.55764082810684
2820,M/V ACCIDENT - INVOLVING  BICYCLE - INJURY,2018-09-23 18:22:00,2018,9,42.35125126,-71.07305182,31.656682010842736,34.973797646792164
2821,INVESTIGATE PROPERTY,2018-09-23 18:17:00,2018,9,42.35160842,-71.1460258,31.427303144502503,34.61024035018991
2822,VANDALISM,2018-09-23 06:45:00,2018,9,42.34999733,-71.0810344,31.690088789027996,34.51794268739832
2823,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-09-23 16:45:00,2018,9,42.3616972,-71.06685878,31.573300061963707,34.47403833078945
2824,TOWED MOTOR VEHICLE,2018-09-23 17:31:00,2018,9,42.3166828,-71.05541001,31.206543029746726,34.289735981828414
2825,M/V PLATES - LOST,2018-09-23 18:21:00,2018,9,42.3166828,-71.05541001,31.128951949188206,34.73901002216735
2826,VANDALISM,2018-09-23 04:30:00,2018,9,42.26866684,-71.14904534,30.670402426038873,34.287072158325095
2827,LARCENY SHOPLIFTING,2018-09-23 18:13:00,2018,9,42.32809966,-71.06321676,31.433153626777248,34.28830109515051
2828,AUTO THEFT,2018-09-22 23:45:00,2018,9,42.26871441,-71.09221139,30.7002696000525,34.905245519976134
2829,TOWED MOTOR VEHICLE,2018-09-22 23:45:00,2018,9,42.26871441,-71.09221139,31.758551382601887,34.494644582133915
2830,VERBAL DISPUTE,2018-09-23 16:50:00,2018,9,42.26914593,-71.10146112,31.24252219587885,34.68621751524286
2831,VANDALISM,2018-09-23 00:00:00,2018,9,42.34336892,-71.10472158,31.101692477300098,34.46731785310816
2832,SICK/INJURED/MEDICAL - PERSON,2018-09-23 17:15:00,2018,9,42.25717603,-71.15973047,30.982740048445137,34.58974208153301
2833,ASSAULT SIMPLE - BATTERY,2018-09-23 16:00:00,2018,9,42.32281352,-71.08685352,30.693696392966732,34.98791511867065
2834,HARASSMENT,2018-09-23 16:00:00,2018,9,42.32281352,-71.08685352,30.795878632434977,34.339088926028374
2835,TOWED MOTOR VEHICLE,2018-09-23 14:17:00,2018,9,42.35451931,-71.07588082,31.766706347968185,34.39363561666133
2836,VANDALISM,2018-09-23 11:00:00,2018,9,42.37673728,-71.05667466,31.865019131689554,34.93921619313425
2837,MISSING PERSON - LOCATED,2018-09-23 15:04:00,2018,9,42.34946444,-71.14270449,31.3476822130407,34.92225795006244
2838,MISSING PERSON,2018-09-23 15:04:00,2018,9,42.34946444,-71.14270449,31.243620153724773,34.39899654533347
2839,M/V ACCIDENT - OTHER,2018-09-23 16:00:00,2018,9,42.29467186,-71.07684844,31.568038153169347,34.55059877597111
2840,INVESTIGATE PROPERTY,2018-09-23 17:25:00,2018,9,42.29524005,-71.06253383,30.617033958772243,34.78233216122076
2841,LARCENY ALL OTHERS,2018-09-22 20:49:00,2018,9,42.35427162,-71.06838613,31.879679100620884,34.73867089499924
2842,INVESTIGATE PERSON,2018-09-23 17:06:00,2018,9,42.32866284,-71.08563401,31.981113650823698,34.683250855885014
2843,M/V - LEAVING SCENE - PERSONAL INJURY,2018-09-23 16:38:00,2018,9,42.26483265,-71.15567877,31.339356668972496,34.590035440491704
2844,VERBAL DISPUTE,2018-09-23 16:25:00,2018,9,42.24448261,-71.1189921,31.68848790136479,34.707809892656144
2845,ASSAULT SIMPLE - BATTERY,2018-09-23 16:21:00,2018,9,42.28431486,-71.07410838,31.509667695417107,34.3640772248144
2846,VERBAL DISPUTE,2018-09-23 16:23:00,2018,9,42.27963256,-71.07000176,30.99381420181206,34.72186427006894
2847,INVESTIGATE PERSON,2018-09-23 12:14:00,2018,9,42.35157076,-71.07186599,30.6544968475881,34.57127569797686
2848,INVESTIGATE PERSON,2018-09-23 12:49:00,2018,9,42.34295449,-71.07628128,31.204746662524933,34.62550996576755
2849,M/V ACCIDENT - PERSONAL INJURY,2018-09-23 14:57:00,2018,9,42.27868789,-71.1173443,31.464864185846867,34.93452827901054
2850,ASSAULT - AGGRAVATED - BATTERY,2018-09-23 13:53:00,2018,9,42.33795319,-71.0774931,31.589322305561705,34.40649707166358
2851,INVESTIGATE PERSON,2018-09-23 15:35:00,2018,9,42.28089366,-71.08037468,30.853828842072897,34.44220197033142
2852,LARCENY SHOPLIFTING,2018-09-23 14:53:00,2018,9,42.34442266,-71.09833083,31.757115810042862,34.30855428658708
2853,SICK/INJURED/MEDICAL - PERSON,2018-09-23 15:12:00,2018,9,42.32367935,-71.06785645,31.948646806628187,34.35898007278284
2854,VANDALISM,2018-09-23 15:07:00,2018,9,42.30022551,-71.07468313,30.75385722456098,34.66366594813129
2855,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-09-22 22:00:00,2018,9,42.34180625,-71.14783509,31.88871680837028,34.37555250612226
2856,LARCENY SHOPLIFTING,2018-09-23 15:28:00,2018,9,42.28187061,-71.08751152,31.2786885912642,34.328090176316806
